,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,CLEAN_TP9,CLEAN_AF7,CLEAN_AF8,CLEAN_TP10
47:54.2,13.98939851,-7.735511775,2.416197414,6.137914352,1.566054545,-1.280637751,0.66092512,1.792330466
47:54.2,3.513208037,-9.75016379,4.027919026,10.16721838,1.465828479,-1.1986781,0.618626513,1.677622946
47:54.2,-4.545400021,-12.16774621,0.4015454,-11.99395378,1.387238776,-1.134411539,0.585459144,1.587677984
47:54.2,0.289764814,-7.735511775,2.416197414,-9.979301766,1.309655976,-1.07096837,0.552716721,1.498885408
47:54.2,0.692695217,-7.332581372,4.430849429,-15.62032741,1.243153209,-1.016585874,0.524650425,1.422773796
47:54.2,-10.18642566,-10.5560246,-1.210176212,-5.547067333,1.170523824,-0.957193351,0.493998501,1.339650345
47:54.2,-1.321956798,-11.3618854,-1.613106615,8.555496769,1.090163316,-0.891478717,0.460083796,1.247678716
47:54.2,12.3776769,-11.3618854,3.22205822,15.40531362,1.019567599,-0.833749221,0.430290145,1.166882773
47:54.2,11.5718161,-10.15309419,3.22205822,-7.964649751,0.955255299,-0.781157975,0.403148297,1.093278124
47:54.2,-8.574704051,-9.347233387,1.207406206,-20.45549224,0.866121861,-0.708269297,0.365531134,0.991265983
47:54.2,-11.39521687,-6.929650969,1.207406206,11.77893999,0.75181802,-0.614797576,0.317291257,0.860446621
47:54.2,0.289764814,-3.706207746,3.22205822,6.540844754,0.625069492,-0.511149239,0.263799323,0.715384466
47:54.2,20.03335456,-2.497416537,4.833779832,-5.547067333,0.478094662,-0.390960886,0.201771243,0.547173552
47:54.2,15.60112013,-0.482764522,3.22205822,-5.949997736,0.3336149,-0.27281287,0.140796161,0.381818214
47:54.2,5.124929649,-2.094486134,0.804475803,-9.17344096,0.193087332,-0.157896752,0.081489031,0.220986114
47:54.2,5.124929649,-7.735511775,-0.001385003,18.22582644,0.038741299,-0.031680614,0.016350068,0.044338948
47:54.2,3.110277634,-8.541372581,1.207406206,10.97307919,-0.124400574,0.101728303,-0.052501022,-0.142374951
47:54.2,-0.516095992,-8.541372581,-0.001385003,-17.63497942,-0.248932734,0.20356421,-0.105057578,-0.2849005
47:54.2,-10.58935606,-8.541372581,-0.404315406,-9.979301766,-0.332032914,0.271519205,-0.140128512,-0.38000765
47:54.3,-16.23038171,-8.541372581,-1.210176212,-1.114832901,-0.392354817,0.320847311,-0.165586285,-0.449045337
47:54.3,-9.380564857,-6.929650969,-1.613106615,-13.60567539,-0.416669403,0.340730512,-0.175847818,-0.476873087
47:54.3,-2.93367841,-6.526720566,-0.404315406,9.361357575,-0.436483978,0.356933838,-0.184210203,-0.499550628
47:54.3,-6.560052036,-7.735511775,2.013267011,21.04633926,-0.452603609,0.370115632,-0.191013203,-0.51799935
47:54.3,-15.8274513,-10.958955,0.4015454,-20.05256184,-0.437310458,0.357609691,-0.184559004,-0.500496525
47:54.3,-14.21572969,-11.3618854,-3.224828227,-28.9170307,-0.396447325,0.324193951,-0.167313454,-0.453729164
47:54.3,-15.8274513,-10.958955,0.4015454,-20.05256184,-0.35771427,0.292520078,-0.150966866,-0.409399651
47:54.3,-15.8274513,-10.958955,0.4015454,-20.05256184,-0.319550495,0.261311733,-0.134860532,-0.365721673
47:54.3,-15.8274513,-10.958955,0.4015454,-20.05256184,-0.271929334,0.222369631,-0.114762879,-0.311219831
47:54.3,-15.8274513,-10.958955,0.4015454,-20.05256184,-0.220973711,0.180700779,-0.093257976,-0.252901737
47:54.3,-15.8274513,-10.958955,0.4015454,-20.05256184,-0.14207385,0.116180587,-0.05995971,-0.162601802
47:54.3,-6.962982439,-11.7648158,-3.62775863,-15.62032741,-0.033302099,0.02723272,-0.014054551,-0.038113849
47:54.3,-2.127817604,-16.19705024,-4.836549838,-9.576371363,0.088557341,-0.072417576,0.037374031,0.101352804
47:54.3,6.333720858,-12.16774621,-1.613106615,-29.31996111,0.22950343,-0.187675939,0.09685779,0.262663897
47:54.3,-6.157121633,-9.75016379,-1.210176212,-37.78149957,0.350406943,-0.286544527,0.14788294,0.401036504
47:54.3,-13.81279929,-13.77946782,-6.851201853,-16.82911861,0.446038408,-0.364746953,0.188242478,0.510485557
47:54.3,-7.365912842,-13.37653742,-7.254132256,-6.755858542,0.539530189,-0.441199657,0.227699001,0.617485769
47:54.3,-15.8274513,-10.958955,-3.62775863,4.123262337,0.619571788,-0.506653503,0.261479116,0.70909241
47:54.3,-15.8274513,-8.138442178,-2.016037018,0.899819113,0.705376658,-0.576820251,0.297691516,0.807295045
47:54.3,-9.380564857,-10.5560246,-3.62775863,0.496888711,0.798725235,-0.653155851,0.337087602,0.914131361
47:54.3,-9.783495259,-12.57067661,-5.239480241,-7.561719348,0.880012248,-0.719628131,0.371393322,1.007163363
47:54.3,-4.948330424,-11.7648158,-4.433619436,-17.23204902,0.953108751,-0.77940264,0.402242385,1.090821425
47:54.3,0.692695217,-11.3618854,-1.613106615,-2.32362411,1.052934403,-0.861034854,0.444372004,1.205070676
47:54.3,-1.724887201,-11.3618854,-0.807245809,-10.78516257,1.179869335,-0.964835622,0.497942606,1.350346168
47:54.3,8.348372872,-10.5560246,-3.224828227,-39.79615158,1.319585649,-1.079088338,0.55690736,1.510249798
47:54.3,5.930790455,-12.57067661,-6.045341047,-10.78516257,1.480806609,-1.210926433,0.624947763,1.694765235
47:54.3,-23.88605936,-13.77946782,-4.030689033,4.123262337,1.638008275,-1.339477759,0.691291895,1.874680638
47:54.3,-24.69192017,-8.944302984,-0.404315406,-28.1111699,1.789533731,-1.463387377,0.755240486,2.048099689
47:54.3,-2.530748007,-8.138442178,1.610336608,-25.29065708,1.95531799,-1.598957099,0.825206747,2.237837766
47:54.4,4.319068843,-11.3618854,0.4015454,-18.84377063,2.129703795,-1.741560718,0.898803135,2.437420208
47:54.4,-6.157121633,-10.15309419,0.804475803,-4.741206528,2.249872795,-1.83982866,0.949518298,2.574952174
47:54.4,-18.24503372,-8.541372581,2.819127817,3.720331934,2.311652731,-1.890349071,0.975591407,2.645658562
47:54.4,-3.336608813,-6.526720566,3.624988623,-9.979301766,2.34044425,-1.913893273,0.987742349,2.678610107
47:54.4,13.18353771,-7.735511775,2.416197414,-20.45549224,2.318586729,-1.896019332,0.978517776,2.653594439
47:54.4,4.319068843,-4.914998955,6.445501444,-6.352928139,2.286913859,-1.870118911,0.965150812,2.617345223
47:54.4,8.751303275,-1.691555731,12.48945749,6.137914352,2.246495216,-1.837066652,0.948092851,2.571086575
47:54.4,-2.93367841,-6.929650969,11.68359668,-7.964649751,2.160896204,-1.767068243,0.91196733,2.473119542
47:54.4,8.751303275,-1.691555731,12.48945749,6.137914352,2.037627642,-1.666265641,0.859944053,2.332040166
47:54.4,8.751303275,-1.691555731,12.48945749,6.137914352,1.914628861,-1.565683651,0.808034632,2.19126955
47:54.4,8.751303275,-1.691555731,12.48945749,6.137914352,1.7899094,-1.463694579,0.75539903,2.048529637
47:54.4,8.751303275,-1.691555731,12.48945749,6.137914352,1.649384089,-1.348780307,0.696092853,1.88770012
47:54.4,8.751303275,-1.691555731,12.48945749,6.137914352,1.501464309,-1.227819223,0.633665973,1.718407722
47:54.4,-8.574704051,-8.138442178,14.1011791,-2.726554513,1.312850985,-1.073581082,0.554065117,1.502542057
47:54.4,7.945442469,-5.72085976,14.1011791,-16.42618821,1.080868115,-0.883877586,0.456160924,1.237040471
47:54.4,-0.919026395,-6.123790163,8.057223055,-9.17344096,0.828320336,-0.677357181,0.349577681,0.948002595
47:54.4,-7.365912842,-5.72085976,8.460153458,10.97307919,0.547067444,-0.447363231,0.230879963,0.626112066
47:54.4,-0.113165589,-4.512068552,6.042571041,-7.561719348,0.287557531,-0.235149555,0.121358478,0.329106112
47:54.4,4.721999246,-2.90034694,6.445501444,2.914471128,0.056619641,-0.04630059,0.0238953,0.064800493
47:54.4,1.901486426,-3.303277343,7.654292652,10.97307919,-0.175904911,0.143845865,-0.0742375,-0.201321041
47:54.4,-1.724887201,-0.482764522,5.236710235,-5.547067333,-0.395437457,0.323368133,-0.166887258,-0.452573381
47:54.4,3.91613844,-0.885694925,4.833779832,-7.964649751,-0.626560502,0.512368509,-0.264428577,-0.717090908
47:54.4,12.78060731,-1.691555731,5.236710235,22.65806087,-0.871642141,0.712783494,-0.367860869,-0.997583877
47:54.4,11.9747465,-0.079834119,3.624988623,7.34670556,-1.105529048,0.904044011,-0.466568626,-1.26526461
47:54.4,11.16888569,-2.094486134,3.22205822,-18.44084023,-1.333213317,1.090232335,-0.562658672,-1.525846499
47:54.4,14.39232892,-2.497416537,3.22205822,-4.338276125,-1.600316318,1.308655242,-0.675384684,-1.831542651
47:54.4,5.930790455,-1.288625328,2.416197414,12.9877312,-1.907428587,1.559795643,-0.804995886,-2.183028924
47:54.4,13.58646811,1.531887492,4.027919026,12.9877312,-2.23582922,1.828344557,-0.94359146,-2.558879472
47:54.4,10.76595529,3.94946991,2.819127817,1.705679919,-2.596965221,2.123662748,-1.096002405,-2.972195252
47:54.5,-2.530748007,1.531887492,-1.613106615,2.108610322,-2.957687134,2.418642321,-1.248238593,-3.385037115
47:54.5,-6.962982439,-0.482764522,-1.210176212,2.914471128,-3.315882987,2.711556212,-1.399408702,-3.794987931
47:54.5,2.707347231,1.934817895,0.4015454,8.958427172,-3.697579931,3.023688071,-1.560497024,-4.231835463
47:54.5,6.333720858,4.755330716,1.610336608,10.16721838,-4.09547279,3.349064104,-1.72842054,-4.687219022
47:54.5,13.18353771,1.531887492,2.013267011,4.123262337,-4.41500468,3.610360623,-1.86327322,-5.052919401
47:54.5,11.5718161,-1.288625328,3.624988623,-8.367580154,-4.64948593,3.802107163,-1.962231809,-5.321280353
47:54.5,-4.948330424,-1.691555731,4.833779832,-11.59102338,-4.838043283,3.956299535,-2.041809045,-5.537081961
47:54.5,-10.58935606,-3.303277343,1.207406206,0.496888711,-4.954007267,4.051128834,-2.090749556,-5.669801336
47:54.5,-4.545400021,-1.288625328,2.416197414,14.19652241,-5.057937973,4.136117946,-2.134611639,-5.788748771
47:54.5,0.289764814,-0.482764522,4.027919026,-1.114832901,-5.151534999,4.212656714,-2.174112578,-5.895869434
47:54.5,-4.545400021,-1.288625328,2.416197414,14.19652241,-5.18032904,4.236202979,-2.186264584,-5.928823865
47:54.5,-4.545400021,-1.288625328,2.416197414,14.19652241,-5.155457389,4.21586424,-2.175767952,-5.900358562
47:54.5,-4.545400021,-1.288625328,2.416197414,14.19652241,-5.135537119,4.199574482,-2.167360961,-5.877560054
47:54.5,-4.545400021,-1.288625328,2.416197414,14.19652241,-5.117740454,4.185021297,-2.159850199,-5.857191986
47:54.5,-4.545400021,-1.288625328,2.416197414,14.19652241,-5.080037713,4.154189961,-2.143938436,-5.814041656
47:54.5,-23.08019856,-5.317929358,2.013267011,-14.8144666,-5.035516781,4.117783065,-2.125149178,-5.763087988
47:54.5,-27.91536339,-6.929650969,2.013267011,7.34670556,-4.933329989,4.034220034,-2.082023083,-5.646136442
47:54.5,-6.560052036,-4.109138149,-0.001385003,4.52619274,-4.769393371,3.900161216,-2.012836586,-5.458512968
47:54.5,-11.79814727,-4.109138149,1.610336608,-2.32362411,-4.578773777,3.744282451,-1.932389019,-5.240351151
47:54.5,-14.61866009,-5.317929358,-1.613106615,5.332053546,-4.349078772,3.556449852,-1.835450378,-4.977467997
47:54.5,-6.560052036,-3.303277343,-3.224828227,-9.17344096,-4.154720129,3.397513489,-1.753424813,-4.755026884
47:54.5,-10.18642566,-4.109138149,2.416197414,-18.84377063,-4.005945994,3.275853758,-1.690637368,-4.584756688
47:54.5,-12.20107768,-3.706207746,4.027919026,-2.32362411,-3.858007439,3.154877322,-1.628202565,-4.415442803
47:54.5,-12.20107768,-2.094486134,5.236710235,-21.26135305,-3.732463216,3.052213802,-1.575218887,-4.27175896
47:54.5,-7.365912842,-6.526720566,3.22205822,-25.29065708,-3.593403069,2.938497665,-1.516531056,-4.112606306
47:54.5,-6.157121633,-9.347233387,-2.016037018,3.720331934,-3.437335175,2.810873479,-1.450665412,-3.933988491
47:54.5,4.319068843,-7.332581372,-4.836549838,6.540844754,-3.301256116,2.699595119,-1.393235695,-3.778247654
47:54.5,12.78060731,-3.303277343,-1.613106615,2.511540725,-3.177892925,2.598715134,-1.341172482,-3.637059976
47:54.5,9.557164081,-8.541372581,-1.613106615,8.958427172,-2.999403,2.45275538,-1.265844023,-3.432780418
47:54.5,3.91613844,-10.15309419,-2.821897824,7.34670556,-2.764880816,2.260975367,-1.166868159,-3.164372618
47:54.5,-6.560052036,-2.90034694,-4.836549838,-29.31996111,-2.502285843,2.04623889,-1.056044679,-2.863835851
47:54.6,-10.58935606,-2.497416537,-7.254132256,-34.55805634,-2.19459916,1.794628764,-0.926191055,-2.511692168
47:54.6,-4.142469618,-4.109138149,-3.62775863,-22.06721385,-1.891030674,1.546386284,-0.798075442,-2.16426171
47:54.6,-19.05089453,-5.317929358,-2.821897824,-31.73754352,-1.594746741,1.304100732,-0.673034144,-1.825168336
47:54.6,-20.66261614,-5.72085976,-0.404315406,-9.17344096,-1.26709903,1.036167518,-0.534756328,-1.450179498
47:54.6,-11.79814727,-5.317929358,1.610336608,-1.517763304,-0.918947381,0.751467253,-0.387825194,-1.051724152
47:54.6,11.16888569,-7.332581372,-1.210176212,9.764287978,-0.643134087,0.525921522,-0.27142316,-0.736059176
47:54.6,16.40698093,-7.332581372,0.4015454,10.97307919,-0.444704963,0.363656531,-0.187679721,-0.508959446
47:54.6,-22.67726815,-7.735511775,2.416197414,-30.93168272,-0.287812453,0.235358017,-0.121466063,-0.329397867
47:54.6,-19.45382493,-11.7648158,-1.210176212,-19.64963144,-0.198208185,0.162084319,-0.083650195,-0.226846868
47:54.6,8.751303275,-12.16774621,-1.613106615,2.511540725,-0.113204168,0.092572466,-0.047775781,-0.1295608
47:54.6,-19.45382493,-11.7648158,-1.210176212,-19.64963144,-0.031203267,0.025516405,-0.013168777,-0.035711762
47:54.6,-19.45382493,-11.7648158,-1.210176212,-19.64963144,-0.006776134,0.005541169,-0.002859745,-0.007755203
47:54.6,-19.45382493,-11.7648158,-1.210176212,-19.64963144,-0.028214744,0.023072546,-0.011907525,-0.032291433
47:54.6,-19.45382493,-11.7648158,-1.210176212,-19.64963144,-0.042633977,0.034863843,-0.017992902,-0.04879407
47:54.6,-19.45382493,-11.7648158,-1.210176212,-19.64963144,-0.053159264,0.043470875,-0.02243491,-0.060840135
47:54.6,4.319068843,-10.5560246,-0.404315406,11.37600959,-0.078523833,0.064212696,-0.033139569,-0.089869576
47:54.6,-9.380564857,-8.541372581,1.610336608,8.152566366,-0.107053159,0.087542491,-0.045179858,-0.122521044
47:54.6,0.289764814,-9.347233387,-1.613106615,-5.144136931,-0.186146335,0.152220767,-0.078559709,-0.213042226
47:54.6,2.707347231,-6.929650969,-2.418967421,-14.00860579,-0.319426706,0.261210505,-0.134808289,-0.365579997
47:54.6,7.139581664,-3.706207746,-0.404315406,-18.03790982,-0.474643512,0.388138715,-0.200314747,-0.543223752
47:54.6,18.01870254,-1.691555731,1.610336608,2.914471128,-0.663313223,0.542422968,-0.279939401,-0.759153953
47:54.6,20.83921536,0.323096284,5.236710235,-3.129484916,-0.807651968,0.660455667,-0.340854969,-0.924347898
47:54.6,15.19818972,-2.497416537,2.819127817,-9.576371363,-0.897334302,0.733793204,-0.378703783,-1.026988244
47:54.6,27.68903221,-5.317929358,1.610336608,1.705679919,-0.977995867,0.799754026,-0.412745544,-1.119304428
47:54.6,24.46558899,-5.72085976,2.013267011,-0.711902498,-1.027138136,0.839940011,-0.433485154,-1.17554716
47:54.6,-0.113165589,-3.303277343,4.833779832,16.61410483,-1.083108504,0.88570966,-0.45710644,-1.239604569
47:54.6,-5.75419123,-0.079834119,6.042571041,6.943775157,-1.149359045,0.939885898,-0.485066287,-1.315427511
47:54.7,4.319068843,-0.482764522,3.624988623,3.317401531,-1.186792631,0.970497132,-0.500864458,-1.358269797
47:54.7,9.154233678,-1.691555731,4.430849429,20.24047845,-1.203084305,0.983819614,-0.507740066,-1.376915421
47:54.7,2.707347231,-0.885694925,5.639640638,19.83754805,-1.267023599,1.036105835,-0.534724493,-1.450093168
47:54.7,18.82456335,-0.079834119,5.236710235,13.79359201,-1.379251297,1.127879794,-0.582088172,-1.57853641
47:54.7,35.34470987,-4.512068552,2.416197414,-3.935345722,-1.51152141,1.236043397,-0.637910392,-1.729917953
47:54.7,41.79159632,-5.317929358,1.610336608,-7.964649751,-1.68095671,1.37459875,-0.709417509,-1.923834603
47:54.7,28.89782342,-2.497416537,3.22205822,9.361357575,-1.837056672,1.50224916,-0.775296687,-2.102489119
47:54.7,0.289764814,-3.303277343,1.207406206,5.332053546,-1.976488709,1.616269409,-0.834141467,-2.262067397
47:54.7,2.304416828,-3.706207746,3.22205822,1.302749516,-2.138533095,1.748780859,-0.902529382,-2.447525235
47:54.7,5.930790455,-3.303277343,7.654292652,-6.755858542,-2.311942685,1.89058618,-0.975713777,-2.645990411
47:54.7,4.721999246,-8.541372581,3.624988623,-10.78516257,-2.438187748,1.993822809,-1.028993232,-2.790476357
47:54.7,5.124929649,-10.958955,1.207406206,12.1818704,-2.515703177,2.057210886,-1.061707223,-2.879191827
47:54.7,8.751303275,-6.123790163,4.833779832,22.25513047,-2.563914873,2.096635897,-1.082054102,-2.93436953
47:54.7,24.46558899,-3.303277343,5.639640638,-7.561719348,-2.566981002,2.099143218,-1.083348106,-2.937878677
47:54.7,8.751303275,-6.123790163,4.833779832,22.25513047,-2.567939143,2.099926735,-1.083752472,-2.938975257
47:54.7,8.751303275,-6.123790163,4.833779832,22.25513047,-2.567565639,2.099621303,-1.083594842,-2.938547787
47:54.7,8.751303275,-6.123790163,4.833779832,22.25513047,-2.530117775,2.068998392,-1.067790645,-2.895689159
47:54.7,8.751303275,-6.123790163,4.833779832,22.25513047,-2.46371272,2.014695801,-1.039765587,-2.819689379
47:54.7,8.751303275,-6.123790163,4.833779832,22.25513047,-2.396213058,1.959498097,-1.01127857,-2.742436832
47:54.7,8.751303275,-3.303277343,3.22205822,-16.02325781,-2.325117679,1.901360003,-0.981274046,-2.661069032
47:54.7,-1.724887201,-0.885694925,4.027919026,-2.32362411,-2.241784975,1.833214863,-0.946104979,-2.565695761
47:54.7,4.721999246,-2.90034694,2.416197414,-6.352928139,-2.152094392,1.759870581,-0.908252683,-2.463045975
47:54.7,6.736651261,-6.929650969,-0.404315406,-4.338276125,-2.028923267,1.659147657,-0.856270528,-2.322078114
47:54.7,1.901486426,-4.109138149,4.027919026,-9.17344096,-1.870292009,1.529427285,-0.789323062,-2.140526559
47:54.7,-10.99228647,-6.123790163,3.624988623,-18.03790982,-1.693900508,1.385183513,-0.714880206,-1.938648622
47:54.7,-10.99228647,-7.332581372,2.013267011,14.19652241,-1.493097775,1.220977508,-0.630135029,-1.708832326
47:54.7,-8.574704051,-6.123790163,2.416197414,6.137914352,-1.32264175,1.081587459,-0.558197132,-1.513747469
47:54.7,-8.171773648,-5.317929358,0.4015454,-15.217397,-1.189253394,0.972509416,-0.501902979,-1.361086111
47:54.7,3.110277634,-4.109138149,2.013267011,-13.60567539,-1.061870921,0.868342672,-0.4481435,-1.215298412
47:54.7,-1.724887201,-6.929650969,2.819127817,-18.84377063,-0.956196829,0.781927909,-0.403545653,-1.094355694
47:54.7,-15.4245209,-3.303277343,-2.016037018,-19.64963144,-0.844124603,0.690281087,-0.356247588,-0.966090388
47:54.8,-3.739539216,1.531887492,-2.418967421,-14.4115362,-0.723305872,0.591481828,-0.305258218,-0.827814813
47:54.8,-7.365912842,1.934817895,4.430849429,5.332053546,-0.621675415,0.50837374,-0.262366914,-0.711499986
47:54.8,-2.93367841,2.740678701,1.610336608,-8.770510557,-0.533601069,0.436351131,-0.225196722,-0.610699963
47:54.8,-1.321956798,7.172913133,1.610336608,-26.90237869,-0.412759876,0.337533504,-0.174197873,-0.47239868
47:54.8,-15.8274513,6.367052327,5.639640638,-22.87307466,-0.258905793,0.211719658,-0.109266528,-0.296314546
47:54.8,-28.31829379,-1.691555731,2.819127817,-34.55805634,-0.090752086,0.074212324,-0.038300284,-0.103864664
47:54.8,-43.2267187,3.143609104,5.639640638,-40.60201239,0.103178964,-0.084374377,0.043544824,0.118087075
47:54.8,-52.89704837,7.978773939,10.87773588,-53.89871568,0.288418842,-0.23585389,0.121721978,0.330091873
47:54.8,-73.84942932,-4.109138149,12.89238789,-79.68626147,0.462723616,-0.378391246,0.195284169,0.529581576
